Location,Name,ID,,Health,,Phys Def | Dmg Neg,,Strike Def | Dmg Neg,,Slash Def | Dmg Neg,,Pierce Def | Dmg Neg,,Magic Def | Dmg Neg,,Fire Def | Dmg Neg,,Ltng Def | Dmg Neg,,Holy Def | Dmg Neg,,,Poison Resist,Rot Resist,Bleed Resist,Frost Resist,Sleep Resist,Madness Resist,Death Resist,,Bleed Dmg Taken,Frost Dmg Taken,Sleep Dmg Taken,Madness Dmg Taken,,Poise,,Part 1 Dmg Mult,Part 2 Dmg Mult,Part 3 Dmg Mult,Part 4 Dmg Mult,Part 5 Dmg Mult,Part 6 Dmg Mult,Part 7 Dmg Mult,Part 8 Dmg Mult,"""Weak Parts"" Dmg Mult"
"Liurnia of the Lakes - Jarburg, Divine Tower of Liurnia Entrance",Potentate Diallos,523140220,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Jarburg, Divine Tower of Liurnia Entrance",Skeleton (Curved Sword),35005020,,335,,107,0,107,-40,107,10,107,35,107,0,107,20,107,40,107,-40,,Immune,235,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,0,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Jarburg, Divine Tower of Liurnia Entrance",Skeleton (Curved Sword),35007020,,335,,107,0,107,-40,107,10,107,35,107,0,107,20,107,40,107,-40,,Immune,235,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,0,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Jarburg, Divine Tower of Liurnia Entrance",Skeleton (Curved Sword),35008020,,335,,107,0,107,-40,107,10,107,35,107,0,107,20,107,40,107,-40,,Immune,235,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,35,,0,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Jarburg, Divine Tower of Liurnia Entrance",Tibia Mariner [Boss],49500020,,5155,,110,10,110,-40,110,10,110,35,110,20,110,20,110,40,110,-40,,Immune,329,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,80,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Lake-Facing Cliffs, Stormveil Castle Exit, Stillwater Cave Entrance",Demi-Human Shaman,41109020,,1357,,107,-10,107,-10,107,-40,107,-10,107,-20,107,-20,107,-20,107,-20,,176,176,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Lake-Facing Cliffs, Stormveil Castle Exit, Stillwater Cave Entrance",Lightseeker Hyetta,523100010,,2404,,103,0,103,0,103,0,103,0,103,0,103,0,103,-25,103,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Laskyar Ruins, Malefactor's Evergaol","Adan, Thief of Fire [Boss]",523560020,,3758,,110,0,110,0,110,0,110,0,110,0,110,0,110,-25,110,0,,107,107,107,107,1075,0,999,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Laskyar Ruins, Malefactor's Evergaol",Lightseeker Hyetta,523100020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Laskyar Ruins, Malefactor's Evergaol",Nomad Mule,32101520,,1692,,107,-10,107,0,107,-10,107,-10,107,0,107,-20,107,0,107,0,,235,235,324,324,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Laskyar Ruins, Malefactor's Evergaol",Nomadic Merchant,32001520,,2905,,107,-10,107,0,107,-10,107,-10,107,0,107,0,107,0,107,0,,235,235,235,324,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Laskyar Ruins, Malefactor's Evergaol",Revenant (Cloakless),40000120,,260,,107,0,107,0,107,-10,107,0,107,-20,107,-20,107,-20,107,40,,324,324,324,324,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Liurnia Highway Far North,Blaidd the Half-Wolf,20100000,,1320,,100,10,100,10,100,10,100,0,100,40,100,0,100,20,100,20,,112,112,154,252,252,Immune,Immune,,1,1,1,1,,80,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Liurnia Highway Far North,Crab (Golden Tuffs),22770020,,63,,107,10,107,-40,107,10,107,10,107,0,107,0,107,0,107,0,,176,176,235,132,132,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Liurnia Highway Far North,Giant Crab (Golden Tuffs),22760020,,808,,107,35,107,0,107,35,107,35,107,20,107,20,107,20,107,20,,324,324,324,176,176,Immune,Immune,,1,1,1,1,,80,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Liurnia Highway North,Armored Troll Knight,46010220,,4307,,107,0,107,0,107,-10,107,0,107,20,107,0,107,0,107,0,,Immune,Immune,Immune,Immune,42,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1
"Liurnia of the Lakes - Liurnia Highway South, Purified Ruins, Cliffbottom Catacombs Entrance",Commoner (Corpse),36609520,,237,,107,-10,107,-10,107,-10,107,-10,107,-20,107,-20,107,-20,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Liurnia Lake Shore,Raya Lucaria Foot Soldier,43720520,,333,,107,0,107,0,107,0,107,-10,107,20,107,0,107,-20,107,0,,132,132,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Main Academy Gate, Academy of Raya Lucaria Entrance",Bloody Finger Ravenmount Assassin,523400020,,3758,,110,0,110,0,110,0,110,0,110,0,110,0,110,-25,110,0,,107,107,107,107,1075,0,999,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Main Academy Gate, Academy of Raya Lucaria Entrance","Yura, Hunter of Bloody Fingers",523180020,,2624,,105,0,105,0,105,0,105,0,105,0,105,0,105,-25,105,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Main Academy Gate, Academy of Raya Lucaria Entrance","Yura, Hunter of Bloody Fingers",533181020,,4808,,103,0,103,0,103,0,103,0,103,0,103,0,103,-25,103,0,,102,102,102,102,0,0,999,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Mausoleum Compound,Giant Miranda Sprout,44800120,,4393,,107,0,107,35,107,-40,107,0,107,0,107,40,107,40,107,40,,1140,530,530,132,235,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Mausoleum Compound,Giant Rat (Frenzied),40900320,,1259,,107,-10,107,-10,107,-40,107,-10,107,-20,107,-40,107,-20,107,-20,,324,324,176,235,Immune,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Mausoleum Compound,Miranda Sprout,44810120,,269,,107,-10,107,10,107,-40,107,-10,107,-20,107,40,107,20,107,20,,1140,530,530,132,235,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Mausoleum Compound,Rat (Frenzied),40800320,,367,,107,-10,107,-10,107,-40,107,-10,107,-20,107,-40,107,-20,107,-20,,324,324,176,235,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Meeting Place, Academy Crystal Cave Entrance",Cerulean Teardrop Scarab,41911020,,348,,107,10,107,10,107,35,107,35,107,40,107,40,107,40,107,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Meeting Place, Academy Crystal Cave Entrance",Glintstone Dragon Smarag [Boss],45020920,,6069,,113,35,113,35,113,35,113,10,113,80,113,40,113,40,113,40,,548,548,548,548,Immune,Immune,Immune,,0.7,0.7,1,1,,120,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Minor Erdtree, Road's End Catacombs Entrance",Ash Teardrop Scarab,41912020,,348,,107,10,107,10,107,35,107,35,107,40,107,40,107,40,107,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Minor Erdtree, Road's End Catacombs Entrance",Erdtree Avatar [Boss],48100920,,4690,,110,10,110,0,110,10,110,10,110,20,110,-40,110,20,110,40,,329,329,Immune,239,Immune,Immune,Immune,,1,0.7,1,1,,120,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Minor Erdtree, Road's End Catacombs Entrance",Erdtree Guardian,36500020,,333,,107,0,107,10,107,-10,107,0,107,0,107,-20,107,40,107,40,,324,324,235,176,176,Immune,Immune,,1,1,1,1,,55,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Minor Erdtree, Road's End Catacombs Entrance",Goat,60600020,,55,,100,-40,100,-40,100,-40,100,-40,100,-40,100,-100,100,-40,100,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Minor Erdtree, Road's End Catacombs Entrance",Hawk,60010020,,27,,100,-40,100,-40,100,-40,100,-40,100,-40,100,-100,100,-40,100,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Minor Erdtree, Road's End Catacombs Entrance",Marionette,38502020,,405,,107,0,107,-10,107,10,107,10,107,0,107,-20,107,0,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1
"Liurnia of the Lakes - Minor Erdtree, Road's End Catacombs Entrance",Springhare,61000020,,27,,100,-40,100,-40,100,-40,100,-40,100,-40,100,-100,100,-40,100,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - North of Gate Town Bridge,Leyndell Knight,43530020,,2132,,113,10,113,10,113,35,113,0,113,20,113,20,113,40,113,20,,243,243,334,334,243,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - North of Sorcerer's Isle,Albinauric,34702320,,382,,107,-10,107,10,107,-10,107,-10,107,0,107,20,107,-20,107,-40,,Immune,324,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - North of Sorcerer's Isle,Albinauric,34704120,,382,,107,-10,107,10,107,-10,107,-10,107,0,107,20,107,-20,107,-40,,Immune,324,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - North of Sorcerer's Isle,Fungal Pod,44400020,,829,,107,-10,107,0,107,-10,107,0,107,-20,107,-20,107,-20,107,-20,,176,176,235,176,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Northern Liurnia Lake Shore, Kingsrealm Ruins",Grey Wolf,40700020,,176,,107,-10,107,-10,107,-40,107,-10,107,-20,107,-40,107,-20,107,-20,,176,176,176,324,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Northern Liurnia Lake Shore, Kingsrealm Ruins",Royal Revenant [Boss],40200920,,3077,,107,0,107,0,107,-10,107,0,107,0,107,0,107,0,107,40,,324,324,324,324,Immune,Immune,Immune,,0.7,0.7,1,1,,70,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Northern Liurnia Lake Shore, Kingsrealm Ruins",Wandering Noble,43002320,,192,,107,-10,107,-10,107,-10,107,-10,107,-20,107,-20,107,-20,107,0,,132,132,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Blaidd the Half-Wolf,20109020,,2991,,107,10,107,10,107,10,107,0,107,40,107,0,107,20,107,20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,80,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Blaidd the Half-Wolf,20109120,,5445,,114,10,114,10,114,10,114,0,114,40,114,0,114,20,114,20,,245,245,337,552,552,Immune,Immune,,1,1,1,1,,80,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Deer,60100020,,55,,100,-40,100,-40,100,-40,100,-40,100,-40,100,-100,100,-40,100,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Dolores the Sleeping Arrow,523640020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,105,105,105,105,1056,0,999,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Dung Eater,523230020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Finger Maiden Therolina,523630020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,105,105,105,105,1056,0,999,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Giant Rat,40900020,,1259,,107,-10,107,-10,107,-40,107,-10,107,-20,107,-40,107,-20,107,-20,,324,324,176,235,176,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Glintstone Dragon Adula [Boss],45021920,,4405,,110,35,110,35,110,35,110,10,110,80,110,40,110,40,110,40,,539,539,539,539,Immune,Immune,Immune,,0.7,0.7,1,1,,120,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Jarwight,523650020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,105,105,105,105,1056,0,999,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Miniature Ranni Dialogue (Unused),501060020,,1939,,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise","Nepheli Loux, Warrior",523340120,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Nox Priest,33000820,,768,,107,0,107,0,107,-10,107,0,107,20,107,0,107,0,107,-20,,324,324,324,324,235,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Omenkiller,48200820,,972,,107,0,107,0,107,0,107,0,107,20,107,40,107,20,107,20,,530,530,235,235,176,Immune,Immune,,1,1,1,1,,75,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Preceptor Seluvis,523070020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Preceptor Seluvis,523070120,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Preceptor Seluvis,523070220,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Ranni the Witch,20500020,,4393,,107,0,107,0,107,0,107,0,107,40,107,20,107,20,107,20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,70,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Sorceress Sellen,523160020,,3316,,109,0,109,0,109,0,109,0,109,0,109,0,109,-25,109,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ranni's Rise, Seluvis's Rise",Troll Knight (Confessor),46040120,,4337,,107,0,107,0,107,0,107,0,107,0,107,0,107,0,107,0,,235,235,235,324,2102,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Ravine-Veiled Village; Bellum Highway - Grand Lift of Dectus; Altus Plateau - Altus Plateau; Ruin-Strewn Precipice Entrance,Golem,46600030,,14074,,110,10,110,0,110,10,110,10,110,20,110,40,110,40,110,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,120,,1,1,1,1,1,1,1,1,2.5
Liurnia of the Lakes - Ravine-Veiled Village; Bellum Highway - Grand Lift of Dectus; Altus Plateau - Altus Plateau; Ruin-Strewn Precipice Entrance,Golem,46601030,,6564,,110,10,110,0,110,10,110,10,110,20,110,40,110,40,110,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,120,,1,1,1,1,1,1,1,1,2.5
Liurnia of the Lakes - Ravine-Veiled Village; Bellum Highway - Grand Lift of Dectus; Altus Plateau - Altus Plateau; Ruin-Strewn Precipice Entrance,Rya the Scout,523130130,,3758,,110,0,110,0,110,0,110,0,110,0,110,0,110,-25,110,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Ravine-Veiled Village; Bellum Highway - Grand Lift of Dectus; Altus Plateau - Altus Plateau; Ruin-Strewn Precipice Entrance,Wandering Noble (Ghost),43009120,,192,,107,-10,107,-10,107,-10,107,-10,107,-20,107,-20,107,-20,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Revenger's Shack,Dragonfly,60800020,,17,,100,-40,100,-40,100,-10,100,-40,100,-40,100,-100,100,-40,100,-40,,84,84,63,20,63,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Revenger's Shack,Edgar the Revenger,543110020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,105,105,105,105,0,0,999,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Revenger's Shack,Giant Land Octopus,42200020,,5272,,107,80,107,80,107,80,107,80,107,40,107,40,107,20,107,40,,235,235,235,132,176,Immune,Immune,,1,1,1,1,,65,,2,1,1,1,1,1,1,1,5
Liurnia of the Lakes - Revenger's Shack,Jellyfish,41800020,,505,,107,0,107,35,107,0,107,0,107,20,107,20,107,-20,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Revenger's Shack,Scaly Misbegotten,34519020,,1203,,107,0,107,0,107,10,107,-10,107,0,107,-20,107,0,107,0,,235,235,235,235,235,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Revenger's Shack,Small Land Octopus,42300020,,260,,107,0,107,10,107,0,107,0,107,-20,107,-20,107,-40,107,-20,,176,176,176,42,132,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Road to the Manor,Black Knife Assassin (Corpse),21009020,,1656,,107,10,107,10,107,10,107,35,107,20,107,20,107,20,107,40,,Immune,Immune,Immune,324,Immune,Immune,Immune,,1,1,1,1,,80,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Road to the Manor,Small Fingercreeper,42500020,,237,,107,-10,107,-10,107,-40,107,-10,107,0,107,0,107,0,107,0,,235,235,176,235,Immune,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Road to the Manor,Troll Knight (Confessor),46040020,,4337,,107,0,107,0,107,0,107,0,107,0,107,0,107,0,107,0,,235,235,235,324,2102,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
Liurnia of the Lakes - Road to the Manor,Troll Knight (Confessor),46040220,,4337,,107,0,107,0,107,0,107,0,107,0,107,0,107,0,107,0,,235,235,235,324,2102,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ruined Labyrinth, Uld Palace Ruins",Orb of Many Faces,37300120,,1343,,107,10,107,10,107,35,107,80,107,80,107,40,107,40,107,20,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,80,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Ruined Labyrinth, Uld Palace Ruins",Owl,60400020,,27,,100,-40,100,-40,100,-40,100,-40,100,-40,100,-100,100,-40,100,-40,,63,63,63,63,63,Immune,Immune,,1,1,1,1,,-1,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Scenic Isle, Laskyar Ruins",Death Rite Bird [Boss],49800020,,5588,,110,10,110,-40,110,10,110,35,110,20,110,20,110,40,110,-40,,Immune,539,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,120,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Scenic Isle, Laskyar Ruins",Patches,523090020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Scenic Isle, Laskyar Ruins",Royal Revenant,40208020,,1538,,107,0,107,0,107,-10,107,0,107,0,107,0,107,0,107,40,,324,324,324,324,Immune,Immune,Immune,,1,1,1,1,,70,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Scenic Isle, Laskyar Ruins",Rya the Scout,523130020,,3122,,107,0,107,0,107,0,107,0,107,0,107,0,107,-25,107,0,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,,100,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Slumbering Wolf's Shack, Lakeside Crystal Cave Entrance",Bloodthorn Exile,43811020,,367,,107,-10,107,-10,107,-10,107,-10,107,0,107,20,107,0,107,0,,132,132,530,235,235,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Slumbering Wolf's Shack, Lakeside Crystal Cave Entrance",Direwolf,31809020,,1753,,107,0,107,0,107,-10,107,0,107,0,107,-20,107,0,107,0,,235,235,324,530,Immune,Immune,Immune,,1,1,1,1,,50,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Slumbering Wolf's Shack, Lakeside Crystal Cave Entrance",Fire Monk,39000020,,1346,,107,0,107,0,107,10,107,0,107,0,107,40,107,20,107,-20,,324,324,235,530,235,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Slumbering Wolf's Shack, Lakeside Crystal Cave Entrance",Latenna the Albinauric,31709020,,1103,,107,0,107,10,107,0,107,0,107,20,107,0,107,0,107,-40,,Immune,235,324,530,235,Immune,Immune,,1,1,1,1,,50,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Sorcerer's Isle West, East Belfry",Raya Lucaria Foot Soldier,43720020,,333,,107,0,107,0,107,0,107,-10,107,20,107,0,107,-20,107,0,,132,132,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - Sorcerer's Isle West, East Belfry",Raya Lucaria Foot Soldier,43724020,,246,,107,0,107,0,107,0,107,-10,107,20,107,0,107,-20,107,0,,132,132,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - South of Caria Manor, West of Ravine Entrance",Large Fingercreeper,42407020,,1692,,107,-10,107,-10,107,-40,107,-10,107,0,107,0,107,0,107,0,,235,235,176,235,Immune,Immune,Immune,,1,1,1,1,,65,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - South of Caria Manor, West of Ravine Entrance",Wandering Noble,43000020,,192,,107,-10,107,-10,107,-10,107,-10,107,-20,107,-20,107,-20,107,0,,132,132,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - South of Caria Manor, West of Ravine Entrance",Wandering Noble,43003020,,192,,107,-10,107,-10,107,-10,107,-10,107,-20,107,-20,107,-20,107,0,,132,132,176,176,176,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - South of Mausoleum Compound, Raya Lucaria Crystal Tunnel Entrance",Ancestral Follower (Axe),33600020,,716,,107,-10,107,0,107,-10,107,-10,107,0,107,0,107,0,107,0,,530,530,530,1140,530,Immune,Immune,,1,1,1,1,,40,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - South of Mausoleum Compound, Raya Lucaria Crystal Tunnel Entrance",Ancestral Follower (Axe),33600520,,716,,107,-10,107,0,107,-10,107,-10,107,0,107,0,107,0,107,0,,530,530,530,1140,530,Immune,Immune,,1,1,1,1,,40,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - South of Scenic Isle, East of Slumbering Wolf's Shack",Vulgar Militia,43210020,,346,,107,0,107,0,107,0,107,-10,107,0,107,0,107,-20,107,0,,Immune,176,235,176,235,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - South of Scenic Isle, East of Slumbering Wolf's Shack",Vulgar Militia,43211020,,346,,107,0,107,0,107,0,107,-10,107,0,107,0,107,-20,107,0,,Immune,176,235,176,235,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
"Liurnia of the Lakes - South of Scenic Isle, East of Slumbering Wolf's Shack",Vulgar Militia,43212020,,346,,107,0,107,0,107,0,107,-10,107,0,107,0,107,-20,107,0,,Immune,176,235,176,235,Immune,Immune,,1,1,1,1,,30,,1,1,1,1,1,1,1,1,1.5
